frame,timestamp_sec,scene_name,group_id,video_name,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cx,cy,frame_width,frame_height,crossed_line,direction,speed_px_s
0,0.000,testB,group_10,testB.mp4,1,car,0.818,177,844,381,928,279,886,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,2,car,0.792,594,921,818,1045,706,983,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,3,car,0.695,0,868,62,956,31,912,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,4,car,0.669,1168,898,1433,1030,1300,964,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,5,car,0.563,1548,641,1713,698,1630,669,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,6,car,0.561,900,612,1032,673,966,642,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,7,car,0.534,1513,532,1628,572,1570,552,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,8,car,0.476,0,707,66,765,33,736,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,9,car,0.465,1080,683,1228,739,1154,711,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,10,car,0.463,473,749,589,819,531,784,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,11,car,0.326,180,756,366,815,273,785,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,12,car,0.325,697,526,755,585,726,555,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,13,car,0.298,305,648,410,699,357,673,1920,1080,false,,0.00
0,0.000,testB,group_10,testB.mp4,14,car,0.251,1583,645,1710,694,1646,669,1920,1080,false,,0.00
1,0.033,testB,group_10,testB.mp4,1,car,0.817,185,842,392,930,288,886,1920,1080,false,,270.00
1,0.033,testB,group_10,testB.mp4,2,car,0.799,604,922,833,1046,718,984,1920,1080,false,down,361.25
1,0.033,testB,group_10,testB.mp4,3,car,0.646,0,867,70,960,35,913,1920,1080,false,down,123.69
1,0.033,testB,group_10,testB.mp4,4,truck,0.552,1184,901,1447,1028,1315,964,1920,1080,false,,450.00
1,0.033,testB,group_10,testB.mp4,5,car,0.517,1541,639,1700,697,1620,668,1920,1080,false,up,301.50
1,0.033,testB,group_10,testB.mp4,6,car,0.557,889,614,1025,674,957,644,1920,1080,false,down,276.59
1,0.033,testB,group_10,testB.mp4,7,car,0.426,1508,532,1623,571,1565,551,1920,1080,false,up,152.97
1,0.033,testB,group_10,testB.mp4,8,car,0.539,0,707,65,766,32,736,1920,1080,false,,30.00
1,0.033,testB,group_10,testB.mp4,9,car,0.424,1073,682,1216,737,1144,709,1920,1080,false,up,305.94
1,0.033,testB,group_10,testB.mp4,10,car,0.481,473,750,588,819,530,784,1920,1080,false,,30.00
1,0.033,testB,group_10,testB.mp4,11,car,0.314,180,755,369,816,274,785,1920,1080,false,,30.00
1,0.033,testB,group_10,testB.mp4,12,car,0.318,697,534,755,585,726,559,1920,1080,false,down,120.00
1,0.033,testB,group_10,testB.mp4,13,car,0.278,295,645,413,699,354,672,1920,1080,false,up,94.87
2,0.067,testB,group_10,testB.mp4,1,car,0.861,196,844,405,930,300,887,1920,1080,false,down,361.25
2,0.067,testB,group_10,testB.mp4,2,car,0.797,618,922,845,1048,731,985,1920,1080,false,down,391.15
2,0.067,testB,group_10,testB.mp4,3,car,0.546,0,868,80,963,40,915,1920,1080,false,down,161.55
2,0.067,testB,group_10,testB.mp4,4,car,0.708,1199,901,1467,1032,1333,966,1920,1080,false,down,543.32
2,0.067,testB,group_10,testB.mp4,5,car,0.499,1528,640,1688,697,1608,668,1920,1080,false,,360.00
2,0.067,testB,group_10,testB.mp4,6,car,0.492,879,620,1014,673,946,646,1920,1080,false,down,335.41
2,0.067,testB,group_10,testB.mp4,7,car,0.323,1503,531,1617,570,1560,550,1920,1080,false,up,152.97
2,0.067,testB,group_10,testB.mp4,8,car,0.537,0,707,65,766,32,736,1920,1080,false,,0.00
2,0.067,testB,group_10,testB.mp4,9,car,0.461,1063,681,1206,737,1134,709,1920,1080,false,,300.00
2,0.067,testB,group_10,testB.mp4,10,car,0.458,473,751,586,819,529,785,1920,1080,false,down,42.43
2,0.067,testB,group_10,testB.mp4,11,car,0.328,182,755,369,816,275,785,1920,1080,false,,30.00
2,0.067,testB,group_10,testB.mp4,12,car,0.338,698,534,754,586,726,560,1920,1080,false,down,30.00
2,0.067,testB,group_10,testB.mp4,13,car,0.340,282,643,411,699,346,671,1920,1080,false,up,241.87
3,0.100,testB,group_10,testB.mp4,1,car,0.731,206,845,422,932,314,888,1920,1080,false,down,421.07
3,0.100,testB,group_10,testB.mp4,2,car,0.767,632,922,860,1051,746,986,1920,1080,false,down,451.00
3,0.100,testB,group_10,testB.mp4,3,car,0.462,0,868,90,967,45,917,1920,1080,false,down,161.55
3,0.100,testB,group_10,testB.mp4,4,car,0.695,1218,902,1486,1035,1352,968,1920,1080,false,down,573.15
3,0.100,testB,group_10,testB.mp4,5,car,0.439,1515,640,1674,697,1594,668,1920,1080,false,,420.00
3,0.100,testB,group_10,testB.mp4,6,car,0.397,867,615,1002,673,934,644,1920,1080,false,up,364.97
3,0.100,testB,group_10,testB.mp4,7,car,0.446,1498,532,1608,568,1553,550,1920,1080,false,,210.00
3,0.100,testB,group_10,testB.mp4,8,car,0.529,0,707,65,766,32,736,1920,1080,false,,0.00
3,0.100,testB,group_10,testB.mp4,9,car,0.490,1051,678,1194,736,1122,707,1920,1080,false,up,364.97
3,0.100,testB,group_10,testB.mp4,10,car,0.438,473,751,585,819,529,785,1920,1080,false,,0.00
3,0.100,testB,group_10,testB.mp4,11,car,0.296,183,755,369,816,276,785,1920,1080,false,,30.00
3,0.100,testB,group_10,testB.mp4,12,car,0.292,698,536,753,586,725,561,1920,1080,false,down,42.43
4,0.133,testB,group_10,testB.mp4,1,car,0.805,218,849,432,932,325,890,1920,1080,false,down,335.41
4,0.133,testB,group_10,testB.mp4,2,car,0.768,646,926,877,1052,761,989,1920,1080,false,down,458.91
4,0.133,testB,group_10,testB.mp4,3,car,0.605,0,868,101,970,50,919,1920,1080,false,down,161.55
4,0.133,testB,group_10,testB.mp4,4,car,0.669,1235,907,1503,1037,1369,972,1920,1080,false,down,523.93
4,0.133,testB,group_10,testB.mp4,5,car,0.620,1503,640,1665,698,1584,669,1920,1080,false,down,301.50
4,0.133,testB,group_10,testB.mp4,6,car,0.510,858,615,996,673,927,644,1920,1080,false,,210.00
4,0.133,testB,group_10,testB.mp4,7,car,0.452,1491,532,1603,569,1547,550,1920,1080,false,,180.00
4,0.133,testB,group_10,testB.mp4,8,car,0.508,0,707,66,765,33,736,1920,1080,false,,30.00
4,0.133,testB,group_10,testB.mp4,9,car,0.536,1040,676,1179,736,1109,706,1920,1080,false,up,391.15
4,0.133,testB,group_10,testB.mp4,10,car,0.380,473,753,581,820,527,786,1920,1080,false,down,67.08
4,0.133,testB,group_10,testB.mp4,11,car,0.313,181,756,370,818,275,787,1920,1080,false,down,67.08
4,0.133,testB,group_10,testB.mp4,12,car,0.306,697,538,753,587,725,562,1920,1080,false,down,30.00
5,0.167,testB,group_10,testB.mp4,1,car,0.805,229,850,439,935,334,892,1920,1080,false,down,276.59
5,0.167,testB,group_10,testB.mp4,2,car,0.758,661,924,896,1054,778,989,1920,1080,false,,510.00
5,0.167,testB,group_10,testB.mp4,3,car,0.634,0,868,111,971,55,919,1920,1080,false,,150.00
5,0.167,testB,group_10,testB.mp4,4,car,0.655,1252,906,1526,1038,1389,972,1920,1080,false,,600.00
5,0.167,testB,group_10,testB.mp4,5,car,0.548,1494,640,1652,697,1573,668,1920,1080,false,up,331.36
5,0.167,testB,group_10,testB.mp4,6,car,0.504,851,615,988,674,919,644,1920,1080,false,,240.00
5,0.167,testB,group_10,testB.mp4,7,car,0.385,1490,531,1603,570,1546,550,1920,1080,false,,30.00
5,0.167,testB,group_10,testB.mp4,8,car,0.514,0,707,66,765,33,736,1920,1080,false,,0.00
5,0.167,testB,group_10,testB.mp4,9,car,0.551,1029,675,1169,737,1099,706,1920,1080,false,,300.00
5,0.167,testB,group_10,testB.mp4,10,car,0.264,473,755,582,819,527,787,1920,1080,false,down,30.00
5,0.167,testB,group_10,testB.mp4,11,car,0.342,184,755,369,818,276,786,1920,1080,false,up,42.43
5,0.167,testB,group_10,testB.mp4,12,car,0.334,697,538,753,587,725,562,1920,1080,false,,0.00
6,0.200,testB,group_10,testB.mp4,1,car,0.803,240,850,450,937,345,893,1920,1080,false,down,331.36
6,0.200,testB,group_10,testB.mp4,2,car,0.750,673,924,910,1057,791,990,1920,1080,false,down,391.15
6,0.200,testB,group_10,testB.mp4,3,car,0.656,0,866,120,973,60,919,1920,1080,false,,150.00
6,0.200,testB,group_10,testB.mp4,4,car,0.683,1270,907,1543,1039,1406,973,1920,1080,false,down,510.88
6,0.200,testB,group_10,testB.mp4,5,car,0.656,1483,641,1640,697,1561,669,1920,1080,false,down,361.25
6,0.200,testB,group_10,testB.mp4,6,car,0.581,842,614,978,673,910,643,1920,1080,false,up,271.66
6,0.200,testB,group_10,testB.mp4,7,car,0.377,1483,530,1595,569,1539,549,1920,1080,false,up,212.13
6,0.200,testB,group_10,testB.mp4,8,car,0.505,0,707,67,766,33,736,1920,1080,false,,0.00
6,0.200,testB,group_10,testB.mp4,9,car,0.560,1015,673,1154,737,1084,705,1920,1080,false,up,451.00
6,0.200,testB,group_10,testB.mp4,11,car,0.306,183,754,371,818,277,786,1920,1080,false,,30.00
6,0.200,testB,group_10,testB.mp4,12,car,0.281,697,538,753,588,725,563,1920,1080,false,down,30.00
7,0.233,testB,group_10,testB.mp4,1,car,0.732,252,849,462,938,357,893,1920,1080,false,,360.00
7,0.233,testB,group_10,testB.mp4,2,car,0.782,686,928,923,1059,804,993,1920,1080,false,down,400.25
7,0.233,testB,group_10,testB.mp4,3,car,0.639,0,867,131,975,65,921,1920,1080,false,down,161.55
7,0.233,testB,group_10,testB.mp4,4,car,0.685,1288,907,1562,1040,1425,973,1920,1080,false,,570.00
7,0.233,testB,group_10,testB.mp4,5,car,0.543,1470,642,1629,697,1549,669,1920,1080,false,,360.00
7,0.233,testB,group_10,testB.mp4,6,car,0.459,833,620,965,674,899,647,1920,1080,false,down,351.14
7,0.233,testB,group_10,testB.mp4,7,car,0.443,1478,530,1587,566,1532,548,1920,1080,false,up,212.13
7,0.233,testB,group_10,testB.mp4,8,car,0.520,0,707,67,766,33,736,1920,1080,false,,0.00
7,0.233,testB,group_10,testB.mp4,9,car,0.512,1002,672,1144,738,1073,705,1920,1080,false,,330.00
7,0.233,testB,group_10,testB.mp4,11,car,0.269,184,754,364,818,274,786,1920,1080,false,,90.00
7,0.233,testB,group_10,testB.mp4,12,car,0.294,697,538,752,588,724,563,1920,1080,false,,30.00
7,0.233,testB,group_10,testB.mp4,13,car,0.433,231,646,351,697,291,671,1920,1080,false,,330.00
8,0.267,testB,group_10,testB.mp4,1,car,0.772,262,852,476,938,369,895,1920,1080,false,down,364.97
8,0.267,testB,group_10,testB.mp4,2,car,0.807,703,932,936,1059,819,995,1920,1080,false,down,453.98
8,0.267,testB,group_10,testB.mp4,3,car,0.645,0,868,140,976,70,922,1920,1080,false,down,152.97
8,0.267,testB,group_10,testB.mp4,4,car,0.695,1306,909,1585,1041,1445,975,1920,1080,false,down,602.99
8,0.267,testB,group_10,testB.mp4,5,car,0.614,1459,642,1620,698,1539,670,1920,1080,false,down,301.50
8,0.267,testB,group_10,testB.mp4,6,car,0.360,823,618,955,674,889,646,1920,1080,false,up,301.50
8,0.267,testB,group_10,testB.mp4,7,car,0.531,1474,529,1582,565,1528,547,1920,1080,false,up,123.69
8,0.267,testB,group_10,testB.mp4,8,car,0.525,0,707,67,766,33,736,1920,1080,false,,0.00
8,0.267,testB,group_10,testB.mp4,9,car,0.443,989,673,1131,738,1060,705,1920,1080,false,,390.00
8,0.267,testB,group_10,testB.mp4,11,car,0.265,184,754,362,817,273,785,1920,1080,false,up,42.43
8,0.267,testB,group_10,testB.mp4,12,car,0.301,697,536,752,588,724,562,1920,1080,false,up,30.00
8,0.267,testB,group_10,testB.mp4,27,car,0.366,1862,571,1919,607,1890,589,1920,1080,false,,0.00
8,0.267,testB,group_10,testB.mp4,13,car,0.388,216,648,341,697,278,672,1920,1080,false,down,391.15
8,0.267,testB,group_10,testB.mp4,10,car,0.250,473,758,586,820,529,789,1920,1080,false,down,28.28
9,0.300,testB,group_10,testB.mp4,1,car,0.844,274,852,486,940,380,896,1920,1080,false,down,331.36
9,0.300,testB,group_10,testB.mp4,2,car,0.771,718,931,952,1061,835,996,1920,1080,false,down,480.94
9,0.300,testB,group_10,testB.mp4,3,car,0.719,0,870,151,977,75,923,1920,1080,false,down,152.97
9,0.300,testB,group_10,testB.mp4,4,car,0.705,1327,913,1602,1043,1464,978,1920,1080,false,down,577.06
9,0.300,testB,group_10,testB.mp4,5,car,0.505,1449,643,1607,697,1528,670,1920,1080,false,,330.00
9,0.300,testB,group_10,testB.mp4,6,car,0.497,813,616,945,674,879,645,1920,1080,false,up,301.50
9,0.300,testB,group_10,testB.mp4,7,car,0.458,1468,528,1578,564,1523,546,1920,1080,false,up,152.97
9,0.300,testB,group_10,testB.mp4,8,car,0.564,0,707,67,767,33,737,1920,1080,false,down,30.00
9,0.300,testB,group_10,testB.mp4,9,car,0.510,978,674,1119,739,1048,706,1920,1080,false,down,361.25
9,0.300,testB,group_10,testB.mp4,27,car,0.447,1854,570,1919,607,1886,588,1920,1080,false,up,123.69
9,0.300,testB,group_10,testB.mp4,13,car,0.460,206,648,332,697,269,672,1920,1080,false,,270.00
9,0.300,testB,group_10,testB.mp4,10,car,0.269,474,758,588,820,531,789,1920,1080,false,,60.00
10,0.333,testB,group_10,testB.mp4,1,car,0.830,286,853,498,942,392,897,1920,1080,false,down,361.25
10,0.333,testB,group_10,testB.mp4,2,car,0.741,733,935,968,1062,850,998,1920,1080,false,down,453.98
10,0.333,testB,group_10,testB.mp4,3,car,0.693,0,872,161,979,80,925,1920,1080,false,down,161.55
10,0.333,testB,group_10,testB.mp4,4,car,0.585,1343,911,1622,1046,1482,978,1920,1080,false,,540.00
10,0.333,testB,group_10,testB.mp4,5,car,0.437,1437,644,1596,696,1516,670,1920,1080,false,,360.00
10,0.333,testB,group_10,testB.mp4,6,car,0.455,805,618,934,674,869,646,1920,1080,false,down,301.50
10,0.333,testB,group_10,testB.mp4,7,car,0.310,1462,527,1573,563,1517,545,1920,1080,false,up,182.48
10,0.333,testB,group_10,testB.mp4,8,car,0.544,0,707,67,767,33,737,1920,1080,false,,0.00
10,0.333,testB,group_10,testB.mp4,9,car,0.513,968,674,1105,740,1036,707,1920,1080,false,down,361.25
10,0.333,testB,group_10,testB.mp4,27,car,0.297,1844,570,1919,607,1881,588,1920,1080,false,,150.00
10,0.333,testB,group_10,testB.mp4,13,car,0.376,197,648,319,697,258,672,1920,1080,false,,330.00
11,0.367,testB,group_10,testB.mp4,1,car,0.811,296,854,508,941,402,897,1920,1080,false,,300.00
11,0.367,testB,group_10,testB.mp4,2,car,0.825,748,937,983,1067,865,1002,1920,1080,false,down,465.73
11,0.367,testB,group_10,testB.mp4,3,car,0.720,0,871,172,982,86,926,1920,1080,false,down,182.48
11,0.367,testB,group_10,testB.mp4,4,car,0.551,1363,912,1643,1048,1503,980,1920,1080,false,down,632.85
11,0.367,testB,group_10,testB.mp4,5,car,0.456,1427,644,1583,696,1505,670,1920,1080,false,,330.00
11,0.367,testB,group_10,testB.mp4,6,car,0.396,798,617,927,674,862,645,1920,1080,false,up,212.13
11,0.367,testB,group_10,testB.mp4,7,car,0.373,1456,526,1567,563,1511,544,1920,1080,false,up,182.48
11,0.367,testB,group_10,testB.mp4,8,car,0.556,0,707,67,767,33,737,1920,1080,false,,0.00
11,0.367,testB,group_10,testB.mp4,9,car,0.459,957,673,1094,740,1025,706,1920,1080,false,up,331.36
11,0.367,testB,group_10,testB.mp4,13,car,0.432,184,646,311,698,247,672,1920,1080,false,,330.00
11,0.367,testB,group_10,testB.mp4,36,truck,0.424,1360,915,1640,1045,1500,980,1920,1080,false,,0.00
11,0.367,testB,group_10,testB.mp4,11,car,0.293,180,756,367,817,273,786,1920,1080,false,down,10.00
11,0.367,testB,group_10,testB.mp4,10,car,0.302,474,758,589,820,531,789,1920,1080,false,,0.00
12,0.400,testB,group_10,testB.mp4,1,car,0.778,309,855,520,941,414,898,1920,1080,false,down,361.25
12,0.400,testB,group_10,testB.mp4,2,car,0.803,764,940,997,1069,880,1004,1920,1080,false,down,453.98
12,0.400,testB,group_10,testB.mp4,3,car,0.774,0,871,183,983,91,927,1920,1080,false,down,152.97
12,0.400,testB,group_10,testB.mp4,4,car,0.560,1379,915,1661,1050,1520,982,1920,1080,false,down,513.52
12,0.400,testB,group_10,testB.mp4,5,car,0.439,1415,644,1576,697,1495,670,1920,1080,false,,300.00
12,0.400,testB,group_10,testB.mp4,6,car,0.440,785,617,915,674,850,645,1920,1080,false,,360.00
12,0.400,testB,group_10,testB.mp4,7,car,0.395,1453,525,1562,562,1507,543,1920,1080,false,up,123.69
12,0.400,testB,group_10,testB.mp4,8,car,0.583,0,707,66,767,33,737,1920,1080,false,,0.00
12,0.400,testB,group_10,testB.mp4,9,car,0.366,943,674,1083,739,1013,706,1920,1080,false,,360.00
12,0.400,testB,group_10,testB.mp4,13,car,0.360,174,645,299,698,236,671,1920,1080,false,up,331.36
12,0.400,testB,group_10,testB.mp4,36,truck,0.390,1375,916,1656,1049,1515,982,1920,1080,false,down,453.98
12,0.400,testB,group_10,testB.mp4,11,car,0.297,182,756,364,817,273,786,1920,1080,false,,0.00
12,0.400,testB,group_10,testB.mp4,10,car,0.274,474,759,590,820,532,789,1920,1080,false,,30.00
13,0.433,testB,group_10,testB.mp4,1,car,0.767,316,858,530,943,423,900,1920,1080,false,down,276.59
13,0.433,testB,group_10,testB.mp4,2,car,0.794,779,943,1013,1072,896,1007,1920,1080,false,down,488.36
13,0.433,testB,group_10,testB.mp4,3,car,0.798,0,871,192,985,96,928,1920,1080,false,down,152.97
13,0.433,testB,group_10,testB.mp4,4,car,0.611,1399,920,1683,1052,1541,986,1920,1080,false,down,641.33
13,0.433,testB,group_10,testB.mp4,5,car,0.469,1404,644,1563,696,1483,670,1920,1080,false,,360.00
13,0.433,testB,group_10,testB.mp4,6,car,0.297,777,616,905,674,841,645,1920,1080,false,,270.00
13,0.433,testB,group_10,testB.mp4,7,car,0.455,1450,526,1554,562,1502,544,1920,1080,false,down,152.97
13,0.433,testB,group_10,testB.mp4,8,car,0.558,0,707,66,767,33,737,1920,1080,false,,0.00
13,0.433,testB,group_10,testB.mp4,9,car,0.437,932,674,1071,739,1001,706,1920,1080,false,,360.00
13,0.433,testB,group_10,testB.mp4,13,car,0.371,163,644,287,698,225,671,1920,1080,false,,330.00
13,0.433,testB,group_10,testB.mp4,36,truck,0.411,1397,919,1679,1051,1538,985,1920,1080,false,down,695.84
13,0.433,testB,group_10,testB.mp4,11,car,0.330,182,757,359,817,270,787,1920,1080,false,down,94.87
13,0.433,testB,group_10,testB.mp4,10,car,0.312,474,758,594,821,534,789,1920,1080,false,,60.00
14,0.467,testB,group_10,testB.mp4,1,car,0.793,326,858,550,945,438,901,1920,1080,false,down,451.00
14,0.467,testB,group_10,testB.mp4,2,car,0.838,794,943,1029,1073,911,1008,1920,1080,false,down,451.00
14,0.467,testB,group_10,testB.mp4,3,car,0.785,0,871,204,987,102,929,1920,1080,false,down,182.48
14,0.467,testB,group_10,testB.mp4,4,car,0.657,1415,925,1702,1053,1558,989,1920,1080,false,down,517.88
14,0.467,testB,group_10,testB.mp4,5,car,0.521,1393,644,1552,695,1472,669,1920,1080,false,up,331.36
14,0.467,testB,group_10,testB.mp4,6,car,0.430,768,617,896,673,832,645,1920,1080,false,,270.00
14,0.467,testB,group_10,testB.mp4,7,car,0.402,1445,525,1550,561,1497,543,1920,1080,false,up,152.97
14,0.467,testB,group_10,testB.mp4,8,car,0.584,0,707,66,767,33,737,1920,1080,false,,0.00
14,0.467,testB,group_10,testB.mp4,9,car,0.485,922,675,1060,739,991,707,1920,1080,false,down,301.50
14,0.467,testB,group_10,testB.mp4,13,car,0.371,154,645,275,698,214,671,1920,1080,false,,330.00
14,0.467,testB,group_10,testB.mp4,11,car,0.324,180,757,352,817,266,787,1920,1080,false,,120.00
14,0.467,testB,group_10,testB.mp4,10,car,0.386,474,756,596,821,535,788,1920,1080,false,up,42.43
15,0.500,testB,group_10,testB.mp4,1,car,0.715,338,864,565,947,451,905,1920,1080,false,down,408.04
15,0.500,testB,group_10,testB.mp4,2,car,0.809,809,943,1044,1074,926,1008,1920,1080,false,,450.00
15,0.500,testB,group_10,testB.mp4,3,car,0.761,0,873,214,989,107,931,1920,1080,false,down,161.55
15,0.500,testB,group_10,testB.mp4,4,car,0.566,1434,924,1721,1056,1577,990,1920,1080,false,down,570.79
15,0.500,testB,group_10,testB.mp4,5,car,0.489,1382,643,1538,696,1460,669,1920,1080,false,,360.00
15,0.500,testB,group_10,testB.mp4,6,car,0.422,757,617,891,673,824,645,1920,1080,false,,240.00
15,0.500,testB,group_10,testB.mp4,7,car,0.385,1441,525,1545,560,1493,542,1920,1080,false,up,123.69
15,0.500,testB,group_10,testB.mp4,8,car,0.583,0,708,66,767,33,737,1920,1080,false,,0.00
15,0.500,testB,group_10,testB.mp4,9,car,0.454,911,675,1050,738,980,706,1920,1080,false,up,331.36
15,0.500,testB,group_10,testB.mp4,13,car,0.403,143,645,267,697,205,671,1920,1080,false,,270.00
15,0.500,testB,group_10,testB.mp4,11,car,0.274,180,758,341,818,260,788,1920,1080,false,down,182.48
15,0.500,testB,group_10,testB.mp4,10,car,0.401,474,754,598,821,536,787,1920,1080,false,up,42.43
16,0.533,testB,group_10,testB.mp4,1,car,0.712,352,863,572,949,462,906,1920,1080,false,down,331.36
16,0.533,testB,group_10,testB.mp4,2,car,0.731,822,940,1059,1077,940,1008,1920,1080,false,,420.00
16,0.533,testB,group_10,testB.mp4,3,car,0.742,0,875,224,989,112,932,1920,1080,false,down,152.97
16,0.533,testB,group_10,testB.mp4,4,car,0.409,1454,931,1740,1058,1597,994,1920,1080,false,down,611.88
16,0.533,testB,group_10,testB.mp4,5,car,0.518,1372,642,1528,696,1450,669,1920,1080,false,,300.00
16,0.533,testB,group_10,testB.mp4,6,car,0.399,748,619,883,673,815,646,1920,1080,false,down,271.66
16,0.533,testB,group_10,testB.mp4,7,car,0.459,1434,523,1538,558,1486,540,1920,1080,true,up,218.40
16,0.533,testB,group_10,testB.mp4,8,car,0.583,0,708,66,767,33,737,1920,1080,false,,0.00
16,0.533,testB,group_10,testB.mp4,9,car,0.381,897,677,1036,737,966,707,1920,1080,false,down,421.07
16,0.533,testB,group_10,testB.mp4,13,car,0.496,133,644,256,697,194,670,1920,1080,false,up,331.36
16,0.533,testB,group_10,testB.mp4,11,car,0.270,180,758,337,818,258,788,1920,1080,false,,60.00
16,0.533,testB,group_10,testB.mp4,10,car,0.446,474,753,598,822,536,787,1920,1080,false,,0.00
16,0.533,testB,group_10,testB.mp4,27,car,0.348,1820,562,1918,608,1869,585,1920,1080,false,up,61.85
17,0.567,testB,group_10,testB.mp4,1,car,0.751,367,863,583,951,475,907,1920,1080,false,down,391.15
17,0.567,testB,group_10,testB.mp4,2,car,0.738,838,942,1076,1079,957,1010,1920,1080,false,down,513.52
17,0.567,testB,group_10,testB.mp4,3,car,0.754,0,875,233,992,116,933,1920,1080,false,down,123.69
17,0.567,testB,group_10,testB.mp4,4,car,0.458,1476,937,1761,1059,1618,998,1920,1080,false,down,641.33
17,0.567,testB,group_10,testB.mp4,5,car,0.474,1361,642,1515,696,1438,669,1920,1080,false,,360.00
17,0.567,testB,group_10,testB.mp4,6,car,0.342,736,621,871,672,803,646,1920,1080,false,,360.00
17,0.567,testB,group_10,testB.mp4,7,car,0.367,1428,522,1532,557,1480,539,1920,1080,false,up,182.48
17,0.567,testB,group_10,testB.mp4,8,car,0.575,0,708,66,767,33,737,1920,1080,false,,0.00
17,0.567,testB,group_10,testB.mp4,9,car,0.387,885,683,1023,738,954,710,1920,1080,false,down,371.08
17,0.567,testB,group_10,testB.mp4,13,car,0.415,120,645,246,696,183,670,1920,1080,false,,330.00
17,0.567,testB,group_10,testB.mp4,11,car,0.278,180,758,342,819,261,788,1920,1080,false,,90.00
17,0.567,testB,group_10,testB.mp4,10,car,0.441,474,753,595,822,534,787,1920,1080,false,,60.00
18,0.600,testB,group_10,testB.mp4,1,car,0.693,380,864,596,953,488,908,1920,1080,false,down,391.15
18,0.600,testB,group_10,testB.mp4,2,car,0.699,850,941,1092,1080,971,1010,1920,1080,false,,420.00
18,0.600,testB,group_10,testB.mp4,3,car,0.697,2,878,244,993,123,935,1920,1080,false,down,218.40
18,0.600,testB,group_10,testB.mp4,4,car,0.572,1493,935,1782,1061,1637,998,1920,1080,false,,570.00
18,0.600,testB,group_10,testB.mp4,5,car,0.536,1352,642,1504,694,1428,668,1920,1080,false,up,301.50
18,0.600,testB,group_10,testB.mp4,6,car,0.325,727,621,859,671,793,646,1920,1080,false,,300.00
18,0.600,testB,group_10,testB.mp4,7,car,0.324,1423,521,1529,556,1476,538,1920,1080,false,up,123.69
18,0.600,testB,group_10,testB.mp4,8,car,0.569,0,708,66,767,33,737,1920,1080,false,,0.00
18,0.600,testB,group_10,testB.mp4,9,car,0.449,872,678,1009,739,940,708,1920,1080,false,up,424.26
18,0.600,testB,group_10,testB.mp4,13,car,0.512,109,645,237,695,173,670,1920,1080,false,,300.00
18,0.600,testB,group_10,testB.mp4,11,car,0.303,181,758,340,818,260,788,1920,1080,false,,30.00
18,0.600,testB,group_10,testB.mp4,10,car,0.428,474,753,596,823,535,788,1920,1080,false,down,42.43
18,0.600,testB,group_10,testB.mp4,45,car,0.334,138,715,284,776,211,745,1920,1080,false,,0.00
19,0.633,testB,group_10,testB.mp4,1,car,0.810,394,865,608,954,501,909,1920,1080,false,down,391.15
19,0.633,testB,group_10,testB.mp4,2,car,0.818,869,946,1105,1080,987,1013,1920,1080,false,down,488.36
19,0.633,testB,group_10,testB.mp4,3,car,0.721,14,880,255,995,134,937,1920,1080,false,down,335.41
19,0.633,testB,group_10,testB.mp4,4,car,0.619,1511,937,1802,1062,1656,999,1920,1080,false,down,570.79
19,0.633,testB,group_10,testB.mp4,5,car,0.590,1341,642,1492,695,1416,668,1920,1080,false,,360.00
19,0.633,testB,group_10,testB.mp4,6,car,0.461,717,620,852,670,784,645,1920,1080,false,up,271.66
19,0.633,testB,group_10,testB.mp4,7,car,0.517,1419,519,1524,555,1471,537,1920,1080,false,up,152.97
19,0.633,testB,group_10,testB.mp4,8,car,0.560,0,707,66,767,33,737,1920,1080,false,,0.00
19,0.633,testB,group_10,testB.mp4,9,car,0.454,861,680,991,738,926,709,1920,1080,false,down,421.07
19,0.633,testB,group_10,testB.mp4,13,car,0.574,99,645,224,695,161,670,1920,1080,false,,360.00
19,0.633,testB,group_10,testB.mp4,11,car,0.328,179,756,359,816,269,786,1920,1080,false,up,276.59
19,0.633,testB,group_10,testB.mp4,10,car,0.434,474,753,597,823,535,788,1920,1080,false,,0.00
19,0.633,testB,group_10,testB.mp4,45,car,0.332,138,715,283,776,210,745,1920,1080,false,,30.00
19,0.633,testB,group_10,testB.mp4,27,car,0.368,1797,557,1910,603,1853,580,1920,1080,false,up,167.63
20,0.667,testB,group_10,testB.mp4,1,car,0.777,404,866,622,955,513,910,1920,1080,false,down,361.25
20,0.667,testB,group_10,testB.mp4,2,car,0.814,883,951,1121,1080,1002,1015,1920,1080,false,down,453.98
